"JM134054","28M7278000",2017-04-05 12:17:28,90,2017-07-04 00:00:00,100000.00,0.04000,"RG","","TD20170401","",0,"","SCEG",,"303",0,"","",,
"A1JV1703002","47D0135001",2017-03-03 00:00:00,730,2019-03-03 00:00:00,11600.00,0.04000,"RG","","TD20170302","",0,"","SCEG",,"305",0,"","",,
"A1JV1703008","40M1587000",2017-03-07 00:00:00,730,2019-03-07 00:00:00,58000.00,0.06000,"RG","","TF20170308","",0,"","SCEG",,"305",0,"","",,
"A1JV1703014","37M1032000",2017-03-13 00:00:00,730,2019-03-13 00:00:00,98553.60,0.06000,"RG","","TF20170314","",0,"","SCEG",,"305",0,"","",,
"A1JV1703015","37M1031000",2017-03-13 00:00:00,730,2019-03-13 00:00:00,91025.20,0.06000,"RG","","TF20170315","",0,"","SCEG",,"305",0,"","",,
"A1JV1703021","47D0271004",2017-03-15 00:00:00,730,2019-03-15 00:00:00,21900.80,0.06000,"RG","","TF20170321","",0,"","SCEG",,"305",0,"","",,
"A1JV1703039","14M3097000",2017-03-24 00:00:00,730,2019-03-24 00:00:00,116000.00,0.07000,"RG","","TF20170339","",0,"","SCEG",,"305",0,"","",,
"A1JV1701021","47D0135007",2017-01-06 00:00:00,730,2019-01-06 00:00:00,13688.00,0.06000,"RG","","TF20170132","",0,"","SCEG",,"305",0,"","",,
"A1JV1704015","49D0023000",2017-04-06 00:00:00,90,2017-07-05 00:00:00,1239864.98,0.04000,"RG","","TD20170415","",0,"","SCEG",,"303",0,"","",,
"A1JV1704016","032981001",2017-04-06 00:00:00,90,2017-07-05 00:00:00,21108.66,0.04000,"RG","","TD20170416","",0,"","SCEG",,"303",0,"","",,
"A1JV1704017","03M2222000",2017-04-06 00:00:00,90,2017-07-05 00:00:00,527716.36,0.04000,"RG","","TD20170417","",0,"","SCEG",,"303",0,"","",,
"A1JV1701020","46M0868002",2017-01-06 00:00:00,730,2019-01-06 00:00:00,293295.51,0.07000,"RG","","TF20170131","",0,"","SCEG",,"305",0,"","",,
"A1JV1704019","47M2876002",2017-04-07 00:00:00,90,2017-07-06 00:00:00,72737.80,0.04000,"RG","","TD20170419","",0,"","SCEG",,"303",0,"","",,
"A1JV1704020","47M2876001",2017-04-07 00:00:00,90,2017-07-06 00:00:00,72737.80,0.04000,"RG","","TD20170420","",0,"","SCEG",,"303",0,"","",,
"A1JV1704021","72M3993000",2017-04-07 00:00:00,90,2017-07-06 00:00:00,770821.38,0.04000,"RG","","TD20170421","",0,"","SCEG",,"303",0,"","",,
"A1JV1704022","03M5614000",2017-04-07 00:00:00,90,2017-07-06 00:00:00,54080.87,0.04000,"RG","","TD20170422","",0,"","SCEG",,"303",0,"","",,
"A1JV1704023","03M5614000",2017-04-07 00:00:00,90,2017-07-06 00:00:00,54080.87,0.04000,"RG","","TD20170423","",0,"","SCEG",,"303",0,"","",,
"A1JV1704024","03M3258000",2017-04-08 00:00:00,90,2017-07-07 00:00:00,320533.47,0.04000,"RG","","TD20170424","",0,"","SCEG",,"303",0,"","",,
"A1JV1704025","06C0315000",2017-04-08 00:00:00,90,2017-07-07 00:00:00,12335.65,0.04000,"RG","","TD20170425","",0,"","SCEG",,"303",0,"","",,
"A1JV1704026","03D0006000",2017-04-09 00:00:00,90,2017-07-08 00:00:00,1082000.00,0.04000,"RG","","TD20170426","",0,"","SCEG",,"303",0,"","",,
"A1JV1704027","49D0023000",2017-04-10 00:00:00,90,2017-07-09 00:00:00,757132.27,0.04000,"RG","","TD20170427","",0,"","SCEG",,"303",0,"","",,
"A1JV1704028","15M4547000",2017-04-10 00:00:00,90,2017-07-09 00:00:00,482752.04,0.04000,"RG","","TD20170428","",0,"","SCEG",,"303",0,"","",,
"A1JV1704029","46M1692001",2017-04-10 00:00:00,90,2017-07-09 00:00:00,73361.45,0.04000,"RG","","TD20170429","",0,"","SCEG",,"303",0,"","",,
"A1JV1704032","06C1591000",2017-04-11 00:00:00,90,2017-07-10 00:00:00,21363.78,0.04000,"RG","","TD20170432","",0,"","SCEG",,"303",0,"","",,
"A1JV1704034","28M2381000",2017-04-11 00:00:00,90,2017-07-10 00:00:00,120000.00,0.04000,"RG","","TD20170434","",0,"","SCEG",,"303",0,"","",,
"A1JV1704035","28M1903000",2017-04-12 00:00:00,90,2017-07-11 00:00:00,25002.01,0.04000,"RG","","TD20170435","",0,"","SCEG",,"303",0,"","",,
"A1JV1704036","15M3992000",2017-04-12 00:00:00,90,2017-07-11 00:00:00,211086.54,0.04000,"RG","","TD20170436","",0,"","SCEG",,"303",0,"","",,
"A1JV1704037","15M4305000",2017-04-13 00:00:00,90,2017-07-12 00:00:00,140529.14,0.04000,"RG","","TD20170437","",0,"","SCEG",,"303",0,"","",,
"A1JV1704038","15M4305000",2017-04-13 00:00:00,90,2017-07-12 00:00:00,140529.14,0.04000,"RG","","TD20170438","",0,"","SCEG",,"303",0,"","",,
"A1JV1704039","22M0504000",2017-04-14 00:00:00,90,2017-07-13 00:00:00,54748.62,0.04000,"RG","","TD20170439","",0,"","SCEG",,"303",0,"","",,
"A1JV1704040","03M2074000",2017-04-14 00:00:00,90,2017-07-13 00:00:00,186996.33,0.04000,"RG","","TD20170440","",0,"","SCEG",,"303",0,"","",,
"A1JV1704041","60M4837000",2017-04-14 00:00:00,90,2017-07-13 00:00:00,100986.30,0.04000,"RG","","TD20170441","",0,"","SCEG",,"303",0,"","",,
"A1JV1704042","15M0734000",2017-04-15 00:00:00,90,2017-07-14 00:00:00,521289.51,0.04000,"RG","","TD20170442","",0,"","SCEG",,"303",0,"","",,
"A1JV1704043","09C1503000",2017-04-15 00:00:00,90,2017-07-14 00:00:00,521289.51,0.04000,"RG","","TD20170443","",0,"","SCEG",,"303",0,"","",,
"A1JV1704044","03M4990000",2017-04-16 00:00:00,90,2017-07-15 00:00:00,509911.66,0.04000,"RG","","TTD2017044","",0,"","SCEG",,"303",0,"","",,
"A1JV1704045","09C1515000",2017-04-17 00:00:00,90,2017-07-16 00:00:00,403228.95,0.04000,"RG","","TD20170445","",0,"","SCEG",,"303",0,"","",,
"A1JV1704046","03M3258000",2017-04-17 00:00:00,90,2017-07-16 00:00:00,320533.47,0.04000,"RG","","TD20170446","",0,"","SCEG",,"303",0,"","",,
"A1JV1704047","28M1831000",2017-04-17 00:00:00,90,2017-07-16 00:00:00,105543.28,0.04000,"RG","","TD20170447","",0,"","SCEG",,"303",0,"","",,
"A1JV1704048","06C0315000",2017-04-17 00:00:00,730,2019-04-17 00:00:00,70515.25,0.06000,"RG","","TF20170448","",0,"","SCEG",,"305",0,"","",,
"A1JV1704049","06C0315000",2017-04-17 00:00:00,730,2019-04-17 00:00:00,15559.15,0.06000,"RG","","TF20170449","",0,"","SCEG",,"305",0,"","",,
"A1JV1704050","15M7000000",2017-04-18 00:00:00,90,2017-07-17 00:00:00,100986.30,0.04000,"RG","","TD20170450","",0,"","SCEG",,"303",0,"","",,
"A1JV1704052","03M5614000",2017-04-19 00:00:00,90,2017-07-18 00:00:00,52771.64,0.04000,"RG","","TD20170452","",0,"","SCEG",,"303",0,"","",,
"A1JV1704053","03M5614000",2017-04-19 00:00:00,90,2017-07-18 00:00:00,54080.87,0.04000,"RG","","TD20170453","",0,"","SCEG",,"303",0,"","",,
"A1JV1704055","09M1769000",2017-04-20 23:08:22,90,2017-07-19 00:00:00,86529.40,0.04000,"RG","","TD20170455","",0,"","SCEG",,"303",0,"","",,
"JR142425","13M7233000",2017-04-22 15:03:11,90,2017-07-21 00:00:00,40000.00,0.04000,"RG","","TD20170414","",0,"","SCEG",,"303",0,"","",,
"A1JV1701071","28M3836000",2017-01-25 00:00:00,730,2019-01-25 00:00:00,10000.00,0.06000,"RG","","TF20170177","",0,"","SCEG",,"305",0,"","",,
"A1JV1704057","15M5606000",2017-04-22 00:00:00,90,2017-07-21 00:00:00,36940.15,0.04000,"RG","","TD20170457","",0,"","SCEG",,"303",0,"","",,
"A1JV1704058","15M5167000",2017-04-22 00:00:00,90,2017-07-21 00:00:00,52128.95,0.04000,"RG","","TD20170458","",0,"","SCEG",,"303",0,"","",,
"A1JV1704059","28M1830000",2017-04-22 00:00:00,90,2017-07-21 00:00:00,45920.81,0.04000,"RG","","TD20170459","",0,"","SCEG",,"303",0,"","",,
"A1JV1704062","15C1628000",2017-04-24 00:00:00,90,2017-07-23 00:00:00,147932.19,0.04000,"RG","","TD20170462","",0,"","SCEG",,"303",0,"","",,
"A1JV1704063","15M4305000",2017-04-24 00:00:00,90,2017-07-23 00:00:00,583539.11,0.04000,"RG","","TD20170463","",0,"","SCEG",,"303",0,"","",,
"A1JV1704064","03D0235000",2017-04-24 00:00:00,90,2017-07-23 00:00:00,46393.85,0.04000,"RG","","TD20170464","",0,"","SCEG",,"303",0,"","",,
"A1JV1704065","14M5255000",2017-04-25 00:00:00,90,2017-07-24 00:00:00,42217.31,0.04000,"RG","","TD20170465","",0,"","SCEG",,"303",0,"","",,
"A1JV1704067","01D0456000",2017-04-26 00:00:00,90,2017-07-25 00:00:00,214084.90,0.04000,"RG","","TD20170467","",0,"","SCEG",,"303",0,"","",,
"A1JV1704068","28M1830000",2017-04-26 00:00:00,90,2017-07-25 00:00:00,56871.11,0.04000,"RG","","TD20170468","",0,"","SCEG",,"303",0,"","",,
"A1JV1704069","47M4990002",2017-04-26 00:00:00,90,2017-07-25 00:00:00,50991.16,0.04000,"RG","","TD20170469","",0,"","SCEG",,"303",0,"","",,
"A1JV1704070","47M4990001",2017-04-26 00:00:00,90,2017-07-25 00:00:00,50991.16,0.04000,"RG","","TD20170470","",0,"","SCEG",,"303",0,"","",,
"A1JV1704072","06M0914000",2017-04-26 00:00:00,90,2017-07-25 00:00:00,116000.00,0.07000,"RG","","TF20170472","",0,"","SCEG",,"305",0,"","",,
"A1JV1704073","47M0384001",2017-04-27 00:00:00,90,2017-07-26 00:00:00,100986.30,0.04000,"RG","","TD20170473","",0,"","SCEG",,"303",0,"","",,
"A1JV1704074","49D0023000",2017-04-28 00:00:00,90,2017-07-27 00:00:00,1228313.92,0.04000,"RG","","TD20170474","",0,"","SCEG",,"303",0,"","",,
"A1JV1704075","15M4547000",2017-04-28 00:00:00,90,2017-07-27 00:00:00,67147.28,0.04000,"RG","","TD20170475","",0,"","SCEG",,"303",0,"","",,
"A1JV1704078","26M1274000",2017-04-28 00:00:00,730,2019-04-28 00:00:00,443491.20,0.07000,"RG","","TF20170477","",0,"","SCEG",,"305",0,"","",,
"A1JV1704077","15M2656000",2017-04-29 00:00:00,90,2017-07-28 00:00:00,414434.18,0.04000,"RG","","TD20170479","",0,"","SCEG",,"303",0,"","",,
"A1JV1704079","05M0665000",2017-04-29 00:00:00,90,2017-07-28 00:00:00,772642.51,0.04000,"RG","","TD20170478","",0,"","SCEG",,"303",0,"","",,
"A1JV1704081","72M3993000",2017-04-29 00:00:00,90,2017-07-28 00:00:00,827811.52,0.04000,"RG","","TD20170481","",0,"","SCEG",,"303",0,"","",,
"A1JV1705002","24M6138000",2017-05-01 00:00:00,90,2017-07-30 00:00:00,72091.73,0.04000,"RG","","TD20170502","",0,"","SCEG",,"303",0,"","",,
"A1JV1705003","06C1591000",2017-05-02 00:00:00,90,2017-07-31 00:00:00,21899.05,0.04000,"RG","","TD20170503","",0,"","SCEG",,"303",0,"","",,
"A1JV1705004","06C0315000",2017-05-02 00:00:00,730,2019-05-02 00:00:00,20532.00,0.06000,"RG","","TF20170504","",0,"","SCEG",,"305",0,"","",,
"A1JV1705005","46M0198003",2017-05-03 00:00:00,90,2017-08-01 00:00:00,100000.00,0.04000,"RG","","TF20170505","",0,"","SCEG",,"303",0,"","",,
"A1JV1705006","46M0198007",2017-05-03 00:00:00,90,2017-08-01 00:00:00,100000.00,0.04000,"RG","","TD20170506","",0,"","SCEG",,"303",0,"","",,
"A1JV1705007","15M0737000",2017-05-03 00:00:00,90,2017-08-01 00:00:00,1406102.78,0.04000,"RG","","TD20170507","",0,"","SCEG",,"303",0,"","",,
"A1JV1705008","09M1505000",2017-05-03 00:00:00,90,2017-08-01 00:00:00,15703.92,0.04000,"RG","","TD20170508","",0,"","SCEG",,"303",0,"","",,
"A1JV1705009","52M6903000",2017-05-03 00:00:00,90,2017-08-01 00:00:00,32053.34,0.04000,"RG","","TD20170509","",0,"","SCEG",,"303",0,"","",,
"A1JV1705010","28M2381000",2017-05-03 00:00:00,90,2017-08-01 00:00:00,110000.00,0.04000,"RG","","TD20170510","",0,"","SCEG",,"303",0,"","",,
"A1JV1705011","06C0315000",2017-05-03 00:00:00,730,2019-05-03 00:00:00,15056.80,0.06000,"RG","","TF20170511","",0,"","SCEG",,"305",0,"","",,
"JR142595","03M7386000",2017-05-04 12:24:14,90,2017-08-02 00:00:00,20000.00,0.04000,"RG","","TD20170515","",0,"","SCEG",,"303",0,"","",,
"A1JV1705012","15M3843000",2017-05-04 00:00:00,730,2019-05-04 00:00:00,150800.00,0.07000,"RG","","TF20170512","",0,"","SCEG",,"305",0,"","",,
"A1JV1705013","14M6099000",2017-05-05 00:00:00,90,2017-08-03 00:00:00,79157.47,0.04000,"RG","","TD20170513","",0,"","SCEG",,"303",0,"","",,
"A1JV1705014","03M3197000",2017-05-05 00:00:00,90,2017-08-03 00:00:00,102936.69,0.04000,"RG","","TD20170514","",0,"","SCEG",,"303",0,"","",,
"A1JV1705015","06C0315000",2017-05-05 00:00:00,730,2019-05-05 00:00:00,116000.00,0.07000,"RG","","TF20170516","",0,"","SCEG",,"305",0,"","",,
"A1JV1705016","06C0315000",2017-05-05 00:00:00,730,2019-05-05 00:00:00,116000.00,0.07000,"RG","","TF20170517","",0,"","SCEG",,"305",0,"","",,
"A1JV1705017","06C0315000",2017-05-05 00:00:00,730,2019-05-05 00:00:00,116000.00,0.07000,"RG","","TF20170518","",0,"","SCEG",,"305",0,"","",,
"A1JV1705020","06C0315000",2017-05-05 00:00:00,730,2019-05-05 00:00:00,116000.00,0.07000,"RG","","TF20170521","",0,"","SCEG",,"305",0,"","",,
"A1JV1705023","03M5125000",2017-05-06 00:00:00,90,2017-08-04 00:00:00,123429.39,0.04000,"RG","","TD20170524","",0,"","SCEG",,"303",0,"","",,
"A1JV1705024","15M4305000",2017-05-07 00:00:00,90,2017-08-05 00:00:00,583539.11,0.04000,"RG","","TD20170525","",0,"","SCEG",,"303",0,"","",,
"A1JV1705025","15M0734000",2017-05-07 00:00:00,90,2017-08-05 00:00:00,844861.30,0.04000,"RG","","TD20170526","",0,"","SCEG",,"303",0,"","",,
"JR142694","14M4788000",2017-05-11 10:31:53,90,2017-08-09 00:00:00,100000.00,0.04000,"RG","","TD20170539","",0,"","SCEG",,"303",0,"","",,
"JR142695","47M0384002",2017-05-11 10:34:28,90,2017-08-09 00:00:00,100000.00,0.04000,"RG","","TD20170538","",0,"","SCEG",,"303",0,"","",,
"JR142697","03M4113000",2017-05-11 10:44:19,90,2017-08-09 00:00:00,100000.00,0.04000,"RG","","TD20170540","",0,"","SCEG",,"303",0,"","",,
"A1JV1705035","06C0315000",2017-05-11 00:00:00,730,2019-05-11 00:00:00,34220.00,0.06000,"RG","","TF20170536","",0,"","SCEG",,"305",0,"","",,
"A1JV1705026","14C0567000",2017-05-09 00:00:00,90,2017-08-07 00:00:00,585939.06,0.04000,"RG","","TD20170527","",0,"","SCEG",,"303",0,"","",,
"A1JV1705027","03M0013000",2017-05-09 00:00:00,90,2017-08-07 00:00:00,11779.12,0.04000,"RG","","TD20170528","",0,"","SCEG",,"303",0,"","",,
"A1JV1705028","15M4547000",2017-05-10 00:00:00,90,2017-08-08 00:00:00,158314.91,0.04000,"RG","","TD20170529","",0,"","SCEG",,"303",0,"","",,
"A1JV1705029","03M2153000",2017-05-10 00:00:00,90,2017-08-08 00:00:00,101982.33,0.04000,"RG","","TD20170530","",0,"","SCEG",,"303",0,"","",,
"A1JV1705030","26M1274001",2017-05-10 00:00:00,90,2017-08-08 00:00:00,504931.51,0.04000,"RG","","TD20170531","",0,"","SCEG",,"303",0,"","",,
"A1JV1705031","26M1274000",2017-05-10 00:00:00,90,2017-08-08 00:00:00,504931.51,0.04000,"RG","","TD20170532","",0,"","SCEG",,"303",0,"","",,
"A1JV1705032","28M1893000",2017-05-10 00:00:00,730,2019-05-10 00:00:00,20532.00,0.06000,"RG","","TF20170533","",0,"","SCEG",,"305",0,"","",,
"A1JV1705033","28M5772000",2017-05-11 00:00:00,90,2017-08-09 00:00:00,165592.82,0.04000,"RG","","TD20170534","",0,"","SCEG",,"303",0,"","",,
"A1JV1705034","13M6102000",2017-05-11 00:00:00,90,2017-08-09 00:00:00,10949.53,0.04000,"RG","","TD20170535","",0,"","SCEG",,"303",0,"","",,
"A1JV1705046","47D0135001",2017-05-16 13:17:24,90,2017-08-14 00:00:00,10000.00,0.04000,"RG","","TD20170547","",0,"","SCEG",,"303",0,"","",,
"JR142799","03M4110000",2017-05-18 12:45:55,90,2017-08-16 00:00:00,100000.00,0.04000,"RG","","TD20170548","",0,"","SCEG",,"303",0,"","",,
"A1JV1705037","03M5863000",2017-05-12 00:00:00,90,2017-08-10 00:00:00,51494.09,0.04000,"RG","","TD20170541","",0,"","SCEG",,"303",0,"","",,
"A1JV1705038","52M6903000",2017-05-13 00:00:00,90,2017-08-11 00:00:00,42217.31,0.04000,"RG","","TD20170542","",0,"","SCEG",,"303",0,"","",,
"A1JV1705041","03M2074000",2017-05-15 00:00:00,90,2017-08-13 00:00:00,145266.94,0.04000,"RG","","TD20170545","",0,"","SCEG",,"303",0,"","",,
"A1JV1705042","51M3059000",2017-05-16 00:00:00,90,2017-08-14 00:00:00,34278.02,0.04000,"RG","","TD20170546","",0,"","SCEG",,"303",0,"","",,
"A1JV1705043","03M2222000",2017-05-17 00:00:00,90,2017-08-15 00:00:00,324485.25,0.04000,"RG","","TD20170549","",0,"","SCEG",,"303",0,"","",,
"A1JV1705045","26M1768000",2017-05-18 15:10:34,90,2017-08-16 00:00:00,126412.10,0.04000,"RG","","TD20170551","",0,"","SCEG",,"303",0,"","",,
"A1JV1705047","03M4111000",2017-05-18 15:14:23,730,2019-05-18 00:00:00,23200.00,0.06000,"RG","","TF20170552","",0,"","SCEG",,"305",0,"","",,
"JR142816","032981001",2017-05-19 11:09:09,90,2017-08-17 00:00:00,20000.00,0.04000,"RG","","TD20170560","",0,"","SCEG",,"303",0,"","",,
"JR142869","15M1019000",2017-05-23 14:18:25,90,2017-08-21 00:00:00,100000.00,0.04000,"RG","","TD20170561","",0,"","SCEG",,"303",0,"","",,
"A1JV1705048","15M4768000",2017-05-19 00:00:00,90,2017-08-17 00:00:00,266829.92,0.04000,"RG","","TD20170553","",0,"","SCEG",,"303",0,"","",,
"A1JV1705049","06C0315000",2017-05-20 00:00:00,730,2019-05-20 00:00:00,27376.00,0.06000,"RG","","TF20170554","",0,"","SCEG",,"305",0,"","",,
"A1JV1705051","09C1486000",2017-05-21 00:00:00,90,2017-08-19 00:00:00,716915.92,0.04000,"RG","","TD20170555","",0,"","SCEG",,"303",0,"","",,
"A1JV1705050","26M4324000",2017-05-24 10:12:18,90,2017-08-22 00:00:00,565282.32,0.04000,"RG","","TD20170556","",0,"","SCEG",,"303",0,"","",,
"A1JV1705052","63M2409000",2017-05-24 10:14:48,90,2017-08-22 00:00:00,102988.18,0.04000,"RG","","TD20170557","",0,"","SCEG",,"303",0,"","",,
"A1JV1705053","09M4052000",2017-05-24 10:17:18,90,2017-08-22 00:00:00,72639.11,0.04000,"RG","","TD20170558","",0,"","SCEG",,"303",0,"","",,
"A1JV1705054","03M5541000",2017-05-12 00:00:00,90,2017-08-10 00:00:00,100000.00,0.04000,"RG","","TD20170562","",0,"","SCEG",,"303",0,"","",,
"JR142890","06C0315000",2017-05-24 14:50:44,730,2019-05-24 00:00:00,35000.00,0.06000,"RG","","TF20170562","",0,"","SCEG",,"305",0,"","",,
"JR142891","06C0315000",2017-05-24 14:52:31,730,2019-05-24 00:00:00,30000.00,0.06000,"RG","","TF20170563","",0,"","SCEG",,"305",0,"","",,
"A1JV1705055","28M2381000",2017-05-29 00:00:00,90,2017-08-27 00:00:00,110000.00,0.04000,"RG","","TD20170559","",0,"","SCEG",,"303",0,"","",,
"A1JV1705056","72M3993000",2017-05-29 00:00:00,90,2017-08-27 00:00:00,363555.36,0.04000,"RG","","TD20170564","",0,"","SCEG",,"303",0,"","",,
"A1JV1705057","03M0496000",2017-05-30 00:00:00,90,2017-08-28 00:00:00,305946.99,0.04000,"RG","","TD20170565","",0,"","SCEG",,"303",0,"","",,
"A1JV1705060","0329810000",2017-05-31 00:00:00,90,2017-08-29 00:00:00,87596.19,0.04000,"RG","","TD20170568","",0,"","SCEG",,"303",0,"","",,
"A1JV1706001","06M2902001",2017-06-03 00:00:00,90,2017-09-01 00:00:00,84434.62,0.04000,"RG","","TD20170601","",0,"","SCEG",,"303",0,"","",,
"A1JV1706002","26C6174000",2017-06-03 00:00:00,90,2017-09-01 00:00:00,42217.31,0.04000,"RG","","TD20170602","",0,"","SCEG",,"303",0,"","",,
"A1JV1706003","14M2876000",2017-06-03 00:00:00,90,2017-09-01 00:00:00,72278.40,0.04000,"RG","","TD20170603","",0,"","SCEG",,"303",0,"","",,
"A1JV1706004","09M2881000",2017-06-03 00:00:00,90,2017-09-01 00:00:00,31662.97,0.04000,"RG","","TD20170604","",0,"","SCEG",,"303",0,"","",,
"A1JV1706005","72M3993000",2017-06-03 00:00:00,90,2017-09-01 00:00:00,292318.73,0.04000,"RG","","TD20170605","",0,"","SCEG",,"303",0,"","",,
"A1JV1705061","03M6410000",2017-05-31 00:00:00,90,2017-08-29 00:00:00,50000.00,0.04000,"RG","","TD20170569","",0,"","SCEG",,"303",0,"","",,
"JR143138","03M6409000",2017-06-09 12:44:54,90,2017-09-07 00:00:00,20000.00,0.04000,"RG","","TD20170608","",0,"","SCEG",,"303",0,"","",,
"A1JV1706017","09M1509000",2017-06-13 00:00:00,90,2017-09-11 00:00:00,120000.00,0.04000,"RG","","TD20170618","",0,"","SCEG",,"303",0,"","",,
"A1JV1706009","13M1782000",2017-06-07 00:00:00,90,2017-09-05 00:00:00,10098.63,0.04000,"RG","","TD20170609","",0,"","SCEG",,"303",0,"","",,
"A1JV1706010","47M1902001",2017-06-07 00:00:00,90,2017-09-05 00:00:00,33943.34,0.04000,"RG","","TD20170610","",0,"","SCEG",,"303",0,"","",,
"A1JV1706011","49D0023000",2017-06-08 00:00:00,90,2017-09-06 00:00:00,999611.96,0.04000,"RG","","TD20170611","",0,"","SCEG",,"303",0,"","",,
"A1JV1706012","09M1769000",2017-06-10 00:00:00,90,2017-09-08 00:00:00,112211.77,0.04000,"RG","","TD20170613","",0,"","SCEG",,"303",0,"","",,
"A1JV1706013","06C0315000",2017-06-12 00:00:00,730,2019-06-12 00:00:00,68440.00,0.06000,"RG","","TF20170614","",0,"","SCEG",,"305",0,"","",,
"A1JV1706014","06C0315000",2017-06-12 00:00:00,730,2019-06-12 00:00:00,27376.00,0.06000,"RG","","TF20170615","",0,"","SCEG",,"305",0,"","",,
"A1JV1706015","06C0315000",2017-06-12 00:00:00,730,2019-06-12 00:00:00,68440.00,0.06000,"RG","","TF20170616","",0,"","SCEG",,"305",0,"","",,
"A1JV1706016","05M0665000",2017-06-13 00:00:00,90,2017-09-11 00:00:00,363555.37,0.04000,"RG","","TD20170617","",0,"","SCEG",,"303",0,"","",,
"A1JV1706018","49D0023000",2017-06-14 00:00:00,90,2017-09-12 00:00:00,902067.30,0.04000,"RG","","TF20170619","",0,"","SCEG",,"303",0,"","",,
"A1JV1706019","22M0794000",2017-06-14 00:00:00,90,2017-09-12 00:00:00,53422.25,0.04000,"RG","","TD20170620","",0,"","SCEG",,"303",0,"","",,
"A1JV1706020","09M1769000",2017-06-14 00:00:00,90,2017-09-12 00:00:00,194691.16,0.04000,"RG","","TD20170621","",0,"","SCEG",,"303",0,"","",,
"A1JV1706021","49D0023000",2017-06-15 00:00:00,90,2017-09-13 00:00:00,747911.45,0.04000,"RG","","TD20170622","",0,"","SCEG",,"303",0,"","",,
"A1JV1706022","26M1773000",2017-06-15 00:00:00,730,2019-06-15 00:00:00,318249.11,0.07000,"RG","","TF20170624","",0,"","SCEG",,"305",0,"","",,
"A1JV1706023","28M1893000",2017-06-16 00:00:00,90,2017-09-14 00:00:00,90817.83,0.04000,"RG","","TD20170625","",0,"","SCEG",,"303",0,"","",,
"A1JV1706024","47M2148001",2017-06-17 00:00:00,90,2017-09-15 00:00:00,78032.31,0.04000,"RG","","TD20170626","",0,"","SCEG",,"303",0,"","",,
"A1JV1706025","03D0673000",2017-06-17 00:00:00,90,2017-09-15 00:00:00,109495.26,0.04000,"RG","","TD20170627","",0,"","SCEG",,"303",0,"","",,
"A1JV1706026","03D0673000",2017-06-17 00:00:00,90,2017-09-15 00:00:00,218990.50,0.04000,"RG","","TD20170628","",0,"","SCEG",,"303",0,"","",,
"A1JV1706027","03D0673000",2017-06-17 00:00:00,90,2017-09-15 00:00:00,109495.26,0.04000,"RG","","TD20170629","",0,"","SCEG",,"303",0,"","",,
"A1JV1706028","03D0673000",2017-06-17 00:00:00,90,2017-09-15 00:00:00,218990.50,0.04000,"RG","","TD20170630","",0,"","SCEG",,"303",0,"","",,
"A1JV1706029","28M3668000",2017-06-18 00:00:00,90,2017-09-16 00:00:00,25690.06,0.04000,"RG","","TD20170631","",0,"","SCEG",,"303",0,"","",,
"A1JV1706031","78M5217000",2017-06-20 00:00:00,90,2017-09-18 00:00:00,40792.93,0.04000,"RG","","TD20170633","",0,"","SCEG",,"303",0,"","",,
"A1JV1706032","13M6102000",2017-06-20 00:00:00,90,2017-09-18 00:00:00,10198.23,0.04000,"RG","","TD20170634","",0,"","SCEG",,"303",0,"","",,
"A1JV1706033","15M2992000",2017-06-19 00:00:00,730,2019-06-19 00:00:00,500000.00,0.07000,"RG","","TF20170635","",0,"","SCEG",,"305",0,"","",,
"A1JV1706035","09M1874000",2017-06-22 10:15:19,90,2017-09-20 00:00:00,101982.33,0.04000,"RG","","TD20170637","",0,"","SCEG",,"303",0,"","",,
"A1JV1706036","15M0734000",2017-06-22 10:20:32,90,2017-09-20 00:00:00,1034167.07,0.04000,"RG","","TD20170638","",0,"","SCEG",,"303",0,"","",,
"A1JV1706037","11M0618000",2017-06-01 00:00:00,90,2017-08-30 00:00:00,20000.00,0.04000,"RG","","TD20170639","",0,"","SCEG",,"303",0,"","",,
"JR143387","03D0271000",2017-06-30 16:51:27,90,2017-09-28 00:00:00,20000.00,0.04000,"RG","","TD20170660","",0,"","SCEG",,"303",0,"","",,
"A1JV1706038","15M4305000",2017-06-23 00:00:00,90,2017-09-21 00:00:00,258009.64,0.04000,"RG","","TD20170640","",0,"","SCEG",,"303",0,"","",,
"A1JV1706039","15M0734000",2017-06-23 00:00:00,90,2017-09-21 00:00:00,1154608.73,0.04000,"RG","","TD20170641","",0,"","SCEG",,"303",0,"","",,
"A1JV1706040","03D0384000",2017-06-23 00:00:00,90,2017-09-21 00:00:00,11084.52,0.04000,"RG","","TD20170642","",0,"","SCEG",,"303",0,"","",,
"A1JV1706041","47M3261001",2017-06-23 00:00:00,730,2019-06-23 00:00:00,46400.00,0.06000,"RG","","TF20170643","",0,"","SCEG",,"305",0,"","",,
"A1JV1706042","47D0490001",2017-06-24 00:00:00,90,2017-09-22 00:00:00,167552.72,0.04000,"RG","","TD20170643","",0,"","SCEG",,"303",0,"","",,
"A1JV1706043","01D0456000",2017-06-24 00:00:00,90,2017-09-22 00:00:00,28670.93,0.04000,"RG","","TD20170644","",0,"","SCEG",,"303",0,"","",,
"A1JV1706044","06C1591000",2017-06-24 00:00:00,90,2017-09-22 00:00:00,23282.68,0.04000,"RG","","TD20170645","",0,"","SCEG",,"303",0,"","",,
